researchers,projects,edgelabel
Jilich D.,
Jevtovic D.,
Kase K.,
Lakatos B.,
Matulionyte R.,
Mulabdic V.,
Nagit A.,
Papadopoulos A.,
Stefanovic M.,
Vassilenko A.,
Vasylyev M.,
Yancheva N.,
Yurin O.,
Horban A., Φor the ECEE Network Group HIV care in times of the COVID-19 crisis — Where are we now in Central and Eastern Europe?
flag
Voitsidis P.,
Gliatas I.,
Bairachtari V.,
Papadopoulou K.,
Papageorgiou G.,
Parlapani E.,
Syngelakis M.,
Holeva V.,
Diakogiannis I., Insomnia during the COVID-19 pandemic in a Greek population
flag
Deftereos S.G.,
Giannopoulos G.,
Vrachatis D.A.,
Siasos G.D.,
Giotaki S.G.,
Gargalianos P.,
Metallidis S.,
Sianos G.,
Baltagiannis S.,
Panagopoulos P.,
Dolianitis K.,
Randou E.,
Syrigos K.,
Kotanidou A.,
Koulouris N.G.,
Milionis H.,
Sipsas N.,
Gogos C.,
Tsoukalas G.,
Olympios C.D.,
Tsagalou E.,
Migdalis I.,
Gerakari S.,
Angelidis C.,
Alexopoulos D.,
Davlouros P.,
Hahalis G.,
Kanonidis I.,
Katritsis D.,
Kolettis T.,
Manolis A.S.,
Michalis L.,
Naka K.K.,
Pyrgakis V.N.,
Toutouzas K.P.,
Triposkiadis F.,
Tsioufis K.,
Vavouranakis E.,
Martinèz-Dolz L.,
Reimers B.,
Stefanini G.G.,
Cleman M.,
Goudevenos J.,
Tsiodras S.,
Tousoulis D.,
Iliodromitis E.,
Mehran R.,
Dangas G.,
Stefanadis C., Effect of Colchicine vs Standard Care on Cardiac and Inflammatory Biomarkers and Clinical Outcomes in Patients Hospitalized with Coronavirus Disease 2019: The GRECCO-19 Randomized Clinical Trial
flag
Tsolaki V.,
Zakynthinos G.E.,
Makris D., The ARDSnet protocol may be detrimental in COVID-19
flag
Karamouzos V.,
Fligou F.,
Gogos C.,
Velissaris D., High flow nasal cannula oxygen therapy in adults with COVID-19 respiratory failure. A case report
flag
Júnior J.G.,
de Sales J.P.,
Moreira M.M.,
Pinheiro W.R.,
Lima C.K.T.,
Neto M.L.R., A crisis within the crisis: The mental health situation of refugees in the world during the 2019 coronavirus (2019-nCoV) outbreak
flag
Wyper G.M.A.,
Assunção R.,
Cuschieri S.,
Devleeschauwer B.,
Fletcher E.,
Haagsma J.A.,
Hilderink H.B.M.,
Idavain J.,
Lesnik T.,
Von Der Lippe E.,
Majdan M.,
Milicevic M.S.,
Pallari E.,
Peñalvo J.L.,
Pires S.M.,
Plaß D.,
Santos J.V.,
Stockton D.L.,
Thomsen S.T.,
Grant I., Population vulnerability to COVID-19 in Europe: A burden of disease analysis
flag
Rocchetti I.,
Böhning D.,
Holling H.,
Maruotti A., Estimating the size of undetected cases of the COVID-19 outbreak in Europe: An upper bound estimator
flag
Saglietto A.,
D'Ascenzo F.,
Zoccai G.B.,
De Ferrari G.M., COVID-19 in Europe: the Italian lesson
flag
Hargreaves S.,
Kumar B.N.,
McKee M.,
Jones L.,
Veizis A., Europe's migrant containment policies threaten the response to covid-19
flag
Bogdanos D.P.,
Daniil Z.,
Zakynthinos E.,
Gourgoulianis K.,
Sakkas L.I., When there is a pandemic there is no time to waste: Should we have hydroxychloroquine in our armoury against COVID-19 infected patients?
flag
Zareifopoulos N.,
Lagadinou M.,
Karela A.,
Karantzogiannis G.,
Velissaris D., Intubation and mechanical ventilation of patients with COVID-19: What should we tell them?
flag
Dimovska M.,
Gjorgjev D., The effects of covid-19 lockdown on air quality in Macedonia
flag
Tomos I.,
Kostikas K.,
Hillas G.,
Bakakos P.,
Loukides S., Primary care and COVID-19: Cutting the gordian knot – The Greek experience and algorithm
flag
Syllaios A.,
Davakis S.,
Garmpis N.,
Mylonas K.S.,
Michalinos A.,
Karavokyros I., Considerations for colorectal cancer surgery in Greece during Covid-19 pandemic
flag
Ike J.D.,
Bayerle H.,
Logan R.A.,
Parker R.M., Face Masks: Their History and the Values They Communicate
flag
Damaskos C.,
Garmpi A.,
Georgakopoulou V.E.,
Farmaki P.,
Diamantis E.,
Dimitroulis D.,
Valsami S.,
Kontzoglou K.,
Antoniou E.A.,
Damaskou Z.,
Nikolidakis L.,
Syllaios A.,
Marinos G.,
Trakas N.,
Garmpis N., COVID-19: do it like Greece. Why Greece is coping with COVID-19 better than other countries?
flag
Maltezou H.C.,
Magaziotou I.,
Dedoukou X.,
Eleftheriou E.,
Raftopoulos V.,
Michos A.,
Lourida A.,
Panopoulou M.,
Stamoulis K.,
Papaevangelou V.,
Petinaki E.,
Mentis A.,
Papa A.,
Tsakris A.,
Roilides E.,
Syrogiannopoulos G.A.,
Tsolia M., Greek Study Group on SARS-CoV-2 Infections in Children Children and Adolescents with SARS-CoV-2 Infection: Epidemiology, Clinical Course and Viral Loads
flag
Nir-Paz R.,
Grotto I.,
Strolov I.,
Salmon A.,
Mandelboim M.,
Mendelson E.,
Regev-Yochay G., Absence of in-flight transmission of SARS-CoV-2 likely due to use of face masks on board
flag
Frogoudaki A.A.,
Farmakis D.,
Tsounis D.,
Liori S.,
Stamoulis K.,
Ikonomidis I.,
Filippatos G.,
Parissis J., Telephone based survey in adults with congenital heart disease during covid-19 pandemic
flag
Panagiotidis P.,
Rantis K.,
Holeva V.,
Parlapani E.,
Diakogiannis I., Changes in alcohol use habits in the general population during the covid-19 lockdown in greece
flag
Skapinakis P.,
Bellos S.,
Oikonomou A.,
Dimitriadis G.,
Gkikas P.,
Perdikari E.,
Mavreas V., Depression and its relationship with coping strategies and illness perceptions during the Covid-19 lockdown in Greece: A cross-sectional survey of the population
flag
Anthi A.,
Konstantonis D.,
Theodorakopoulou M.,
Apostolopoulou O.,
Karampela I.,
Konstantopoulou G.,
Patsilinakou S.,
Armaganidis A.,
Dimopoulos G., A severe covid-19 case complicated by right atrium thrombus
flag
Tsibouris P.,
Ekmektzoglou K.,
Agorogianni A.,
Kalantzis C.,
Theofanopoulou A.,
Toumbelis K.,
Petrogiannopoulos L.,
Poutakidis C.,
Goggaki S.,
Braimakis I.,
Vlachou E.,
Pouliakis A.,
Apostolopoulos P., Gastrointestinal involvement in covid-19 patients: A retrospective study from a greek covid-19 referral hospital
flag
Vestergaard L.S.,
Nielsen J.,
Richter L.,
Schmid D.,
Bustos N.,
Braeye T.,
Denissov G.,
Veideman T.,
Luomala O.,
Möttönen T.,
Fouillet A.,
Caserio-Schonemann C.,
der Heiden M.A.,
Uphoff H.,
Lytras T.,
Gkolfinopoulou K.,
Paldy A.,
Domegan L.,
O’Donnell J.,
de’ Donato F.,
Noccioli F.,
Hoffmann P.,
Velez T.,
England K.,
van Asten L.,
White R.A.,
Tønnessen R.,
da Silva S.P.,
Rodrigues A.P.,
Larrauri A.,
Delgado-Sanz C.,
Farah A.,
Galanis I.,
Junker C.,
Perisa D.,
Sinnathamby M.,
Andrews N.,
O’Doherty M.,
Marquess D.F.P.,
Kennedy S.,
Olsen S.J.,
Pebody R.,
Krause T.G.,
Molbak K., ECDC Public Health Emergency Team for COVID-19, Excess all-cause mortality during the COVID-19 pandemic in Europe – preliminary pooled estimates from the EuroMOMO network, March to April 2020
flag
Paraskevopoulos E.,
Papandreou M., Systematic infection control in Greek physiotherapy practices during the COVID-19 pandemic
flag
Pantos C.,
Kostopanagiotou G.,
Armaganidis A.,
Trikas A.,
Tseti I.,
Mourouzis I., Triiodothyronine for the treatment of critically ill patients with COVID-19 infection: A structured summary of a study protocol for a randomised controlled trial
flag
Ramzi Z.S., Hospital readmissions and post-discharge all-cause mortality in COVID-19 recovered patients
flag
